x,y,species median
931.0,931.0,5.476428E-7
932.0,932.0,0.50915414
933.0,933.0,0.060729865
934.0,934.0,0.5689605
935.0,935.0,0.01400935
936.0,936.0,0.25576705
937.0,937.0,0.017571747
938.0,938.0,8.9938473E-4
939.0,939.0,0.05985614
940.0,940.0,4.0563955E-5
941.0,941.0,0.5621616
942.0,942.0,1.7864132E-7
943.0,943.0,7.2366885E-7
944.0,944.0,0.001978487
945.0,945.0,1.0432748E-5
946.0,946.0,0.010567427
947.0,947.0,1.3086102E-4
948.0,948.0,3.3631935E-5
949.0,949.0,0.08876545
950.0,950.0,4.7517065E-6
951.0,951.0,0.18906252
952.0,952.0,1.764153E-4
953.0,953.0,0.26716167
954.0,954.0,0.025924891
955.0,955.0,7.4517393E-6
956.0,956.0,0.005215511
957.0,957.0,4.812799E-5
958.0,958.0,9.431146E-6
959.0,959.0,0.77589786
960.0,960.0,1.1580102E-7
961.0,961.0,0.4737121
962.0,962.0,0.011728831
963.0,963.0,0.29121527
964.0,964.0,9.0371026E-4
965.0,965.0,0.00277272
966.0,966.0,0.03324055
967.0,967.0,0.03834696
968.0,968.0,2.2377378E-4
969.0,969.0,0.5039397
970.0,970.0,0.4871002
971.0,971.0,3.3533554E-6
972.0,972.0,0.08947766
973.0,973.0,0.040963635
974.0,974.0,0.010374282
975.0,975.0,0.44233042
976.0,976.0,2.3815194E-6
977.0,977.0,0.04521079
978.0,978.0,2.9861982E-7
979.0,979.0,0.005690145
980.0,980.0,0.21140411
981.0,981.0,0.5102142
982.0,982.0,0.24235885
983.0,983.0,4.9532985E-4
984.0,984.0,0.34519973
985.0,985.0,2.083011E-5
986.0,986.0,3.817519E-7
987.0,987.0,0.61106175
988.0,988.0,0.5169644
989.0,989.0,0.20115334
990.0,990.0,0.09496448
991.0,991.0,0.0012909283
992.0,992.0,0.026771598
993.0,993.0,0.06294033
994.0,994.0,1.17647374E-4
995.0,995.0,0.028541267
996.0,996.0,0.011825772
997.0,997.0,1.06732505E-5
998.0,998.0,0.01788598
999.0,999.0,0.45408514
1000.0,1000.0,0.7193718
1001.0,1001.0,0.0012292268
1002.0,1002.0,0.044921648
1003.0,1003.0,0.014094293
1004.0,1004.0,7.2298285E-8
1005.0,1005.0,3.983887E-6
1006.0,1006.0,0.016803497
1007.0,1007.0,3.7328908E-4
1008.0,1008.0,2.7181808E-4
1009.0,1009.0,0.5092056
1010.0,1010.0,1.7350243E-7
1011.0,1011.0,3.846557E-5
1012.0,1012.0,0.13845693
1013.0,1013.0,0.77574927
1014.0,1014.0,0.1593582
1015.0,1015.0,1.2695268E-6
1016.0,1016.0,0.4519736
1017.0,1017.0,0.03225882
1018.0,1018.0,0.027869077
1019.0,1019.0,0.29201454
1020.0,1020.0,2.0479357E-8
1021.0,1021.0,0.058350552
1022.0,1022.0,0.12168924
1023.0,1023.0,0.07410675
1024.0,1024.0,2.1501051E-5
1025.0,1025.0,2.1827063E-5
1026.0,1026.0,0.47382095
1027.0,1027.0,0.6111282
1028.0,1028.0,0.34220323
1029.0,1029.0,0.4031326
1030.0,1030.0,0.07427354
1031.0,1031.0,0.051028244
1032.0,1032.0,0.21959564
1033.0,1033.0,0.5206403
1034.0,1034.0,6.420055E-6
1035.0,1035.0,0.67844045
1036.0,1036.0,0.5475967
1037.0,1037.0,0.030796047
1038.0,1038.0,0.09672511
1039.0,1039.0,0.02948588
1040.0,1040.0,2.924909E-4
1041.0,1041.0,0.28566688
1042.0,1042.0,3.4833668E-6
1043.0,1043.0,0.067415014
1044.0,1044.0,0.0109333005
1045.0,1045.0,2.343933E-6
1046.0,1046.0,6.650868E-5
1047.0,1047.0,0.19431953
1048.0,1048.0,1.844359E-7
1049.0,1049.0,0.9440152
1050.0,1050.0,0.20653784
1051.0,1051.0,2.5835192E-7
1052.0,1052.0,0.02740889
1053.0,1053.0,1.9712215E-4
1054.0,1054.0,0.08482977
1055.0,1055.0,7.4991444E-6
1056.0,1056.0,8.237161E-4
1057.0,1057.0,0.08133928
1058.0,1058.0,0.059732087
1059.0,1059.0,0.027661739
1060.0,1060.0,0.014263666
1061.0,1061.0,9.476891E-7
1062.0,1062.0,1.7348855E-5
1063.0,1063.0,0.69644135
1064.0,1064.0,0.06850324
1065.0,1065.0,0.46080145
1066.0,1066.0,0.16607848
1067.0,1067.0,0.3272345
1068.0,1068.0,0.16117036
1069.0,1069.0,0.47500822
1070.0,1070.0,5.804825E-4
1071.0,1071.0,0.0030864372
1072.0,1072.0,1.6382766E-7
1073.0,1073.0,0.5318827
1074.0,1074.0,0.20901671
1075.0,1075.0,0.1448363
1076.0,1076.0,2.2992062E-6
1077.0,1077.0,0.04566414
1078.0,1078.0,0.5595336
1079.0,1079.0,0.013857249
1080.0,1080.0,0.36603937
1081.0,1081.0,0.0225694
1082.0,1082.0,9.312782E-4
1083.0,1083.0,0.02460659
1084.0,1084.0,2.6433818E-7
1085.0,1085.0,0.0011241391
1086.0,1086.0,0.006685746
1087.0,1087.0,0.11862688
1088.0,1088.0,2.9797611E-5
1089.0,1089.0,0.39143455
1090.0,1090.0,0.46771643
1091.0,1091.0,0.28894642
1092.0,1092.0,0.003320782
1093.0,1093.0,0.6086365
1094.0,1094.0,8.471715E-6
1095.0,1095.0,0.013829329
1096.0,1096.0,0.085596494
1097.0,1097.0,0.0011430598
1098.0,1098.0,7.6800134E-5
1099.0,1099.0,0.73749167
1100.0,1100.0,0.013097297
1101.0,1101.0,0.0010147137
1102.0,1102.0,0.016473278
1103.0,1103.0,5.646354E-5
1104.0,1104.0,0.72533756
1105.0,1105.0,0.09599244
1106.0,1106.0,0.48794532
1107.0,1107.0,0.37534395
1108.0,1108.0,0.5795566
1109.0,1109.0,2.0353496E-5
1110.0,1110.0,0.61115223
1111.0,1111.0,2.8159686E-5
1112.0,1112.0,0.06449062
1113.0,1113.0,0.17099908
1114.0,1114.0,1.5921063E-7
1115.0,1115.0,4.4715755E-8
1116.0,1116.0,0.14786434
1117.0,1117.0,1.6407634E-5
1118.0,1118.0,0.0044202623
1119.0,1119.0,0.49657705
1120.0,1120.0,0.4878442
1121.0,1121.0,0.5816813
1122.0,1122.0,6.062223E-7
1123.0,1123.0,0.2552908
1124.0,1124.0,1.5621251E-6
1125.0,1125.0,1.9019318E-6
1126.0,1126.0,0.016053539
1127.0,1127.0,0.14522867
1128.0,1128.0,0.6697777
1129.0,1129.0,0.002333171
1130.0,1130.0,2.6151887E-4
1131.0,1131.0,0.47866312
1132.0,1132.0,2.1928422E-6
1133.0,1133.0,3.6808964E-7
1134.0,1134.0,1.73015E-4
1135.0,1135.0,0.24074417
1136.0,1136.0,0.6260308
1137.0,1137.0,0.020784799
1138.0,1138.0,4.175442E-4
1139.0,1139.0,1.3876648E-4
1140.0,1140.0,0.006861165
1141.0,1141.0,0.0018671404
1142.0,1142.0,0.20480114
1143.0,1143.0,0.116444185
1144.0,1144.0,0.7840336
1145.0,1145.0,0.5601636
1146.0,1146.0,7.43784E-4
1147.0,1147.0,0.4017011
1148.0,1148.0,4.6656783E-6
1149.0,1149.0,0.017466672
1150.0,1150.0,0.07941583
1151.0,1151.0,0.008204354
1152.0,1152.0,0.16451228
1153.0,1153.0,0.0051587922
1154.0,1154.0,0.03185718
1155.0,1155.0,1.3664385E-7
1156.0,1156.0,0.057354666
1157.0,1157.0,2.7401466E-6
1158.0,1158.0,0.7750813
1159.0,1159.0,1.947244E-6
1160.0,1160.0,6.278E-4
1161.0,1161.0,0.026703924
1162.0,1162.0,3.1474174E-4
1163.0,1163.0,0.20182224
1164.0,1164.0,0.44158423
1165.0,1165.0,7.2549533E-6
1166.0,1166.0,0.48393023
1167.0,1167.0,0.0011884886
1168.0,1168.0,0.07913246
1169.0,1169.0,0.0017975329
1170.0,1170.0,2.0256282E-4
1171.0,1171.0,0.066462815
1172.0,1172.0,2.4140094E-4
1173.0,1173.0,2.9813478E-4
1174.0,1174.0,0.029385692
1175.0,1175.0,0.0042787353
1176.0,1176.0,0.77934074
1177.0,1177.0,9.640996E-6
1178.0,1178.0,0.4865753
1179.0,1179.0,0.02774721
1180.0,1180.0,1.2598783E-5
1181.0,1181.0,3.219778E-6
1182.0,1182.0,0.6895695
1183.0,1183.0,0.004441824
1184.0,1184.0,0.75921464
1185.0,1185.0,0.14256023
1186.0,1186.0,0.48358706
1187.0,1187.0,4.627857E-6
1188.0,1188.0,0.30044365
1189.0,1189.0,0.0014069572
1190.0,1190.0,0.042739104
1191.0,1191.0,0.2803696
1192.0,1192.0,0.77472705
1193.0,1193.0,0.032706007
1194.0,1194.0,7.0172774E-7
1195.0,1195.0,1.5711393E-6
1196.0,1196.0,9.612842E-7
1197.0,1197.0,2.4355245E-6
1198.0,1198.0,1.06636515E-4
1199.0,1199.0,8.840265E-6
1200.0,1200.0,5.855546E-8
1201.0,1201.0,0.15158871
1202.0,1202.0,0.46476176
1203.0,1203.0,0.4763944
1204.0,1204.0,9.183002E-4
1205.0,1205.0,0.003021098
1206.0,1206.0,0.58824956
1207.0,1207.0,0.10687465
1208.0,1208.0,2.8986851E-5
1209.0,1209.0,5.2837404E-5
1210.0,1210.0,0.0013153158
1211.0,1211.0,7.821838E-6
1212.0,1212.0,0.036098838
1213.0,1213.0,0.3479644
1214.0,1214.0,0.7610292
1215.0,1215.0,0.043657545
1216.0,1216.0,0.04003741
1217.0,1217.0,4.798075E-5
1218.0,1218.0,0.025218528
1219.0,1219.0,9.26056E-4
1220.0,1220.0,0.3351086
1221.0,1221.0,0.0070991525
1222.0,1222.0,5.3663957E-6
1223.0,1223.0,0.0031449848
1224.0,1224.0,3.149985E-6
1225.0,1225.0,0.86079437
1226.0,1226.0,0.02188174
1227.0,1227.0,0.2441047
1228.0,1228.0,0.26903588
1229.0,1229.0,0.44369692
1230.0,1230.0,0.3696337
1231.0,1231.0,0.8179981
1232.0,1232.0,0.56232995
1233.0,1233.0,3.6221204E-6
1234.0,1234.0,5.7694892E-6
1235.0,1235.0,5.3606526E-4
1236.0,1236.0,0.33050576
1237.0,1237.0,2.4688395E-4
1238.0,1238.0,6.532563E-6
1239.0,1239.0,1.2521272E-8
1240.0,1240.0,1.3610904E-5
1241.0,1241.0,0.49011117
1242.0,1242.0,3.7951466E-7
1243.0,1243.0,0.36958745
1244.0,1244.0,0.09087153
1245.0,1245.0,0.72403616
1246.0,1246.0,7.4867025E-6
1247.0,1247.0,0.3497548
1248.0,1248.0,1.6988776E-6
1249.0,1249.0,2.1973024E-4
1250.0,1250.0,0.041019026
1251.0,1251.0,0.54914737
1252.0,1252.0,0.9530414
1253.0,1253.0,0.068435475
1254.0,1254.0,2.1464075E-5
1255.0,1255.0,0.04190793
1256.0,1256.0,0.262242
1257.0,1257.0,0.42070645
1258.0,1258.0,5.804942E-7
1259.0,1259.0,0.0066610756
1260.0,1260.0,1.1660377E-4
1261.0,1261.0,6.8782305E-4
1262.0,1262.0,0.54403335
1263.0,1263.0,0.084630676
1264.0,1264.0,1.5217609E-4
1265.0,1265.0,0.05820726
1266.0,1266.0,7.841543E-5
1267.0,1267.0,0.016948234
1268.0,1268.0,3.9424546E-4
1269.0,1269.0,0.005873047
1270.0,1270.0,3.7161945E-7
1271.0,1271.0,0.024094302
1272.0,1272.0,0.01647087
1273.0,1273.0,0.71077883
1274.0,1274.0,0.7049143
1275.0,1275.0,1.3506863E-7
1276.0,1276.0,0.03436858
1277.0,1277.0,0.024557972
1278.0,1278.0,0.25863212
1279.0,1279.0,0.82571244
1280.0,1280.0,9.496511E-4
1281.0,1281.0,8.501753E-5
1282.0,1282.0,5.453282E-6
1283.0,1283.0,0.12645477
1284.0,1284.0,0.5376648
1285.0,1285.0,0.08497311
1286.0,1286.0,2.8673112E-6
1287.0,1287.0,7.989823E-4
1288.0,1288.0,7.101612E-4
1289.0,1289.0,0.4337972
1290.0,1290.0,0.22421458
1291.0,1291.0,0.011696495
1292.0,1292.0,2.6190344E-5
1293.0,1293.0,0.005165293
1294.0,1294.0,1.1590061E-8
1295.0,1295.0,3.0836248E-4
1296.0,1296.0,5.88933E-5
1297.0,1297.0,0.102523446
1298.0,1298.0,2.4449299E-4
1299.0,1299.0,0.019154942
1300.0,1300.0,1.4174456E-4
1301.0,1301.0,0.83662915
1302.0,1302.0,1.6187047E-5
1303.0,1303.0,1.668189E-4
1304.0,1304.0,0.017235518
1305.0,1305.0,0.01634325
1306.0,1306.0,0.019878712
1307.0,1307.0,0.321496
1308.0,1308.0,0.009642592
1309.0,1309.0,0.054699946
1310.0,1310.0,0.2754367
1311.0,1311.0,0.18649326
1312.0,1312.0,0.03121603
1313.0,1313.0,0.08682122
1314.0,1314.0,0.5039919
1315.0,1315.0,0.1838325
1316.0,1316.0,0.2779642
1317.0,1317.0,0.35788122
1318.0,1318.0,1.1841023E-7
1319.0,1319.0,7.697393E-5
1320.0,1320.0,7.821669E-5
1321.0,1321.0,0.15950583
1322.0,1322.0,4.8484035E-5
1323.0,1323.0,0.28511557
1324.0,1324.0,0.4151317
1325.0,1325.0,0.0035136144
1326.0,1326.0,0.24279937
1327.0,1327.0,1.0651257E-5
1328.0,1328.0,0.92767406
1329.0,1329.0,2.7872509E-4
1330.0,1330.0,0.43391937
1331.0,1331.0,2.1638166E-7
1332.0,1332.0,0.013329484
1333.0,1333.0,5.5742566E-5
1334.0,1334.0,0.2294641
1335.0,1335.0,0.565433
1336.0,1336.0,0.69994444
1337.0,1337.0,4.179361E-6
1338.0,1338.0,0.0015232979
1339.0,1339.0,0.20100681
1340.0,1340.0,7.954366E-8
1341.0,1341.0,8.22805E-6
1342.0,1342.0,0.017969979
1343.0,1343.0,0.5360784
1344.0,1344.0,8.635923E-4
1345.0,1345.0,0.06197591
1346.0,1346.0,4.9312655E-7
1347.0,1347.0,7.248507E-7
1348.0,1348.0,0.0013449946
1349.0,1349.0,0.07313473
1350.0,1350.0,0.11261252
1351.0,1351.0,0.041894123
1352.0,1352.0,4.2612695E-7
1353.0,1353.0,0.006709603
1354.0,1354.0,1.125728E-4
1355.0,1355.0,6.705117E-4
1356.0,1356.0,0.050289962
1357.0,1357.0,0.09799977
1358.0,1358.0,0.5598997
1359.0,1359.0,8.6644216E-4
1360.0,1360.0,0.69542915
1361.0,1361.0,0.32672423
1362.0,1362.0,8.010973E-5
1363.0,1363.0,0.90853506
1364.0,1364.0,3.2327225E-4
1365.0,1365.0,0.08803964
1366.0,1366.0,0.50236267
1367.0,1367.0,3.684026E-6
1368.0,1368.0,1.1942504E-7
1369.0,1369.0,0.18286861
1370.0,1370.0,5.497326E-4
1371.0,1371.0,3.143032E-8
1372.0,1372.0,0.10904969
1373.0,1373.0,0.055011783
1374.0,1374.0,0.510013
1375.0,1375.0,4.0865852E-5
1376.0,1376.0,0.30267656
1377.0,1377.0,0.7346636
1378.0,1378.0,5.528375E-6
1379.0,1379.0,3.8439906E-5
1380.0,1380.0,3.2327638E-4
1381.0,1381.0,0.8065132
1382.0,1382.0,0.047570974
1383.0,1383.0,1.5086945E-7
1384.0,1384.0,2.7438068E-6
1385.0,1385.0,0.47647873
1386.0,1386.0,9.875786E-6
1387.0,1387.0,0.1384776
1388.0,1388.0,0.35009733
1389.0,1389.0,0.3132005
1390.0,1390.0,0.02707406
1391.0,1391.0,0.20847413
1392.0,1392.0,0.6306176
1393.0,1393.0,6.402271E-7
1394.0,1394.0,0.2769058
1395.0,1395.0,2.3378278E-4
1396.0,1396.0,0.0013561927
1397.0,1397.0,0.63919187
1398.0,1398.0,0.26638585
1399.0,1399.0,1.9436468E-6
1400.0,1400.0,4.115324E-5
1401.0,1401.0,0.003880117
1402.0,1402.0,0.002766953
1403.0,1403.0,0.15975684
1404.0,1404.0,8.214551E-6
1405.0,1405.0,0.48292798
1406.0,1406.0,5.441422E-5
1407.0,1407.0,3.671491E-4
1408.0,1408.0,4.6380967E-7
1409.0,1409.0,2.067093E-7
1410.0,1410.0,0.01752104
1411.0,1411.0,0.3721631
1412.0,1412.0,8.810556E-5
1413.0,1413.0,0.34731555
1414.0,1414.0,1.1549715E-5
1415.0,1415.0,0.019785674
1416.0,1416.0,2.2202279E-5
1417.0,1417.0,0.019650433
1418.0,1418.0,0.3669636
1419.0,1419.0,0.35951462
1420.0,1420.0,1.5546427E-4
1421.0,1421.0,0.0010143529
1422.0,1422.0,6.0410828E-5
1423.0,1423.0,0.13445601
1424.0,1424.0,8.2245134E-7
1425.0,1425.0,3.9812873E-4
1426.0,1426.0,0.4928173
1427.0,1427.0,6.77217E-5
1428.0,1428.0,0.018109463
1429.0,1429.0,0.35567868
1430.0,1430.0,7.850749E-4
1431.0,1431.0,2.7027074E-4
1432.0,1432.0,0.02747955
1433.0,1433.0,1.31112165E-5
1434.0,1434.0,0.045577765
1435.0,1435.0,0.87872624
1436.0,1436.0,0.014704102
1437.0,1437.0,0.15903863
1438.0,1438.0,0.40415394
1439.0,1439.0,0.6213071
1440.0,1440.0,1.3967187E-6
1441.0,1441.0,0.060725722
1442.0,1442.0,0.011309436
1443.0,1443.0,0.09138589
1444.0,1444.0,0.025014391
1445.0,1445.0,0.00118759
1446.0,1446.0,2.9107148E-5
1447.0,1447.0,0.18454194
1448.0,1448.0,9.427617E-7
1449.0,1449.0,0.20342615
1450.0,1450.0,0.1560449
1451.0,1451.0,6.1152247E-4
1452.0,1452.0,0.507805
1453.0,1453.0,0.31353533
1454.0,1454.0,0.047957156
1455.0,1455.0,0.5950753
1456.0,1456.0,0.028515195
1457.0,1457.0,0.8645981
1458.0,1458.0,4.1715095E-5
1459.0,1459.0,0.010207543
1460.0,1460.0,4.0765954E-8
1461.0,1461.0,0.32076365
1462.0,1462.0,0.019459529
1463.0,1463.0,6.725591E-7
1464.0,1464.0,0.009640637
1465.0,1465.0,0.58423454
1466.0,1466.0,0.0010684168
1467.0,1467.0,0.019218842
1468.0,1468.0,0.400429
1469.0,1469.0,0.8055327
1470.0,1470.0,0.44023708
1471.0,1471.0,0.5405753
1472.0,1472.0,2.8871244E-5
1473.0,1473.0,0.045102634
1474.0,1474.0,0.8356225
1475.0,1475.0,0.02516354
1476.0,1476.0,0.03559876
1477.0,1477.0,1.5363874E-5
1478.0,1478.0,8.739567E-5
1479.0,1479.0,1.5600288E-5
1480.0,1480.0,0.001717428
1481.0,1481.0,1.2973321E-5
1482.0,1482.0,7.194236E-7
1483.0,1483.0,0.013936155
1484.0,1484.0,0.06509288
1485.0,1485.0,7.268398E-4
1486.0,1486.0,0.010708251
1487.0,1487.0,1.9989982E-6
1488.0,1488.0,0.0028278402
1489.0,1489.0,0.008561182
1490.0,1490.0,3.6631077E-6
1491.0,1491.0,5.481925E-4
1492.0,1492.0,0.42126513
1493.0,1493.0,0.024770327
1494.0,1494.0,0.026671378
1495.0,1495.0,0.018117255
1496.0,1496.0,9.6924436E-5
1497.0,1497.0,0.13190469
1498.0,1498.0,3.3791996E-5
1499.0,1499.0,0.2721298
1500.0,1500.0,2.8575814E-4
1501.0,1501.0,6.1458355E-4
1502.0,1502.0,0.22814171
1503.0,1503.0,0.41798916
1504.0,1504.0,4.7249562E-4
1505.0,1505.0,4.546509E-6
1506.0,1506.0,0.054420624
1507.0,1507.0,0.011292519
1508.0,1508.0,0.44465673
1509.0,1509.0,7.4606837E-6
1510.0,1510.0,0.16456327
1511.0,1511.0,0.22950979
1512.0,1512.0,0.9721267
1513.0,1513.0,4.933074E-4
1514.0,1514.0,0.3316981
1515.0,1515.0,0.013170537
1516.0,1516.0,0.01521779
1517.0,1517.0,0.014088374
1518.0,1518.0,0.1068296
1519.0,1519.0,0.16806607
1520.0,1520.0,0.5787232
1521.0,1521.0,0.010288595
1522.0,1522.0,1.3717475E-6
1523.0,1523.0,1.3238763E-5
1524.0,1524.0,0.17139013
1525.0,1525.0,0.54326856
1526.0,1526.0,0.5754195
1527.0,1527.0,5.426969E-4
1528.0,1528.0,0.003145725
1529.0,1529.0,0.0020154063
1530.0,1530.0,1.4752769E-7
1531.0,1531.0,1.6815463E-4
1532.0,1532.0,0.015780985
1533.0,1533.0,7.19642E-6
1534.0,1534.0,0.107734226
1535.0,1535.0,2.2491178E-5
1536.0,1536.0,0.003918628
1537.0,1537.0,7.70082E-4
1538.0,1538.0,0.003019935
1539.0,1539.0,4.3247122E-4
1540.0,1540.0,1.727409E-8
1541.0,1541.0,0.028200509
1542.0,1542.0,0.9141116
1543.0,1543.0,6.600342E-7
1544.0,1544.0,0.02905697
1545.0,1545.0,0.12290227
1546.0,1546.0,3.902909E-6
1547.0,1547.0,0.03284122
1548.0,1548.0,0.96889937
1549.0,1549.0,0.4177662
1550.0,1550.0,0.5915692
1551.0,1551.0,0.22322762
1552.0,1552.0,8.0965394E-5
1553.0,1553.0,0.3865016
1554.0,1554.0,0.166916
1555.0,1555.0,0.38927755
1556.0,1556.0,0.43969506
1557.0,1557.0,0.0034202198
1558.0,1558.0,0.28428265
1559.0,1559.0,0.0017054427
1560.0,1560.0,0.16103682
1561.0,1561.0,1.0735477E-5
1562.0,1562.0,0.29733825
1563.0,1563.0,1.3042028E-5
1564.0,1564.0,7.4052473E-6
1565.0,1565.0,0.11528244
1566.0,1566.0,0.01574598
1567.0,1567.0,0.66104597
1568.0,1568.0,0.0042108186
1569.0,1569.0,0.022725752
1570.0,1570.0,2.3090797E-7
1571.0,1571.0,0.76025677
1572.0,1572.0,0.13810693
1573.0,1573.0,0.5636174
1574.0,1574.0,9.3353876E-5
1575.0,1575.0,5.638161E-6
1576.0,1576.0,0.6628096
1577.0,1577.0,0.0012913062
1578.0,1578.0,0.059621386
1579.0,1579.0,0.4335459
1580.0,1580.0,1.537226E-5
1581.0,1581.0,0.26250985
1582.0,1582.0,0.027003385
1583.0,1583.0,0.13977025
1584.0,1584.0,0.27066952
1585.0,1585.0,0.15760256
1586.0,1586.0,0.052623138
1587.0,1587.0,0.001020044
1588.0,1588.0,0.020565515
1589.0,1589.0,0.17601483
1590.0,1590.0,2.2294244E-5
1591.0,1591.0,0.76062936
1592.0,1592.0,0.027481766
1593.0,1593.0,0.010013707
1594.0,1594.0,5.0962215E-5
1595.0,1595.0,3.813452E-7
1596.0,1596.0,1.9281745E-6
1597.0,1597.0,0.17424688
1598.0,1598.0,0.059197415
1599.0,1599.0,0.5415736
1600.0,1600.0,1.3734936E-5
1601.0,1601.0,0.0023994104
1602.0,1602.0,0.034004584
1603.0,1603.0,0.08861011
1604.0,1604.0,6.589065E-6
1605.0,1605.0,0.05872564
1606.0,1606.0,0.18666233
1607.0,1607.0,7.857807E-9
1608.0,1608.0,9.562943E-7
1609.0,1609.0,1.6577926E-4
1610.0,1610.0,0.006697513
1611.0,1611.0,0.003238267
1612.0,1612.0,0.0015429155
1613.0,1613.0,0.31348017
1614.0,1614.0,0.03140801
1615.0,1615.0,0.0072098924
1616.0,1616.0,2.98216E-6
1617.0,1617.0,1.6401047E-7
1618.0,1618.0,0.30207622
1619.0,1619.0,1.4532064E-6
1620.0,1620.0,0.026459508
1621.0,1621.0,0.5228439
1622.0,1622.0,0.20970064
1623.0,1623.0,4.923443E-4
1624.0,1624.0,9.168599E-5
1625.0,1625.0,0.11548556
1626.0,1626.0,0.51087064
1627.0,1627.0,0.59677076
1628.0,1628.0,0.0218238
1629.0,1629.0,0.006716803
1630.0,1630.0,1.1184623E-4
1631.0,1631.0,0.014696841
1632.0,1632.0,0.00884261
1633.0,1633.0,0.56412315
1634.0,1634.0,5.657594E-6
1635.0,1635.0,0.92053205
1636.0,1636.0,0.41914913
1637.0,1637.0,2.1902073E-4
1638.0,1638.0,0.0013267725
1639.0,1639.0,4.3687556E-5
1640.0,1640.0,0.20133969
1641.0,1641.0,9.0650335E-4
1642.0,1642.0,0.7543198
1643.0,1643.0,0.5341137
1644.0,1644.0,0.4963544
1645.0,1645.0,0.0054860557
1646.0,1646.0,0.54856586
1647.0,1647.0,0.016291486
1648.0,1648.0,0.5307801
1649.0,1649.0,1.7706712E-5
1650.0,1650.0,5.5441745E-7
1651.0,1651.0,0.16972901
1652.0,1652.0,6.49463E-4
1653.0,1653.0,1.4513213E-5
1654.0,1654.0,0.6339835
1655.0,1655.0,1.3155405E-5
1656.0,1656.0,0.016294915
1657.0,1657.0,1.2037193E-4
1658.0,1658.0,0.83364326
1659.0,1659.0,0.004662522
1660.0,1660.0,0.10354987
1661.0,1661.0,8.323524E-6
1662.0,1662.0,0.0067172293
1663.0,1663.0,0.64944255
1664.0,1664.0,4.670995E-5
1665.0,1665.0,0.30632764
1666.0,1666.0,0.0044164923
1667.0,1667.0,2.9598018E-6
1668.0,1668.0,3.5476168E-7
1669.0,1669.0,2.2031177E-6
1670.0,1670.0,1.0502619E-6
1671.0,1671.0,0.35696507
1672.0,1672.0,0.022481736
1673.0,1673.0,0.003110633
1674.0,1674.0,7.244646E-6
1675.0,1675.0,2.4648439E-6
1676.0,1676.0,2.1356143E-6
1677.0,1677.0,0.07950228
1678.0,1678.0,0.024175437
1679.0,1679.0,0.14982858
1680.0,1680.0,2.2745069E-6
1681.0,1681.0,0.014330837
1682.0,1682.0,5.8849648E-5
1683.0,1683.0,0.0030915227
1684.0,1684.0,0.61096984
1685.0,1685.0,2.6181073E-5
1686.0,1686.0,8.478877E-5
1687.0,1687.0,5.900164E-9
1688.0,1688.0,6.921685E-7
1689.0,1689.0,0.43196514
1690.0,1690.0,0.16918284
1691.0,1691.0,2.1970875E-4
1692.0,1692.0,0.0020180342
1693.0,1693.0,0.018255522
1694.0,1694.0,4.6038372E-7
1695.0,1695.0,0.6163931
1696.0,1696.0,1.8109726E-5
1697.0,1697.0,0.5286343
1698.0,1698.0,0.2801141
1699.0,1699.0,0.013859821
1700.0,1700.0,0.5442331
1701.0,1701.0,0.45277932
1702.0,1702.0,9.094926E-6
1703.0,1703.0,0.5080393
1704.0,1704.0,0.7302296
1705.0,1705.0,0.0209391
1706.0,1706.0,1.9838622E-7
1707.0,1707.0,0.0011654086
1708.0,1708.0,0.05996165
1709.0,1709.0,6.947669E-6
1710.0,1710.0,2.4627863E-5
1711.0,1711.0,1.9583076E-5
1712.0,1712.0,0.88042396
1713.0,1713.0,0.15821016
1714.0,1714.0,0.07273302
1715.0,1715.0,2.2694932E-5
1716.0,1716.0,5.990215E-7
1717.0,1717.0,0.15648723
1718.0,1718.0,0.025870861
1719.0,1719.0,0.32175773
1720.0,1720.0,0.41480306
1721.0,1721.0,0.20877507
1722.0,1722.0,3.0313505E-4
1723.0,1723.0,3.9201376E-7
1724.0,1724.0,0.23965065
1725.0,1725.0,0.6182182
1726.0,1726.0,0.61385477
1727.0,1727.0,0.12068384
1728.0,1728.0,0.3719452
1729.0,1729.0,6.759933E-6
1730.0,1730.0,0.044866715
1731.0,1731.0,3.6298607E-6
1732.0,1732.0,1.9126375E-4
1733.0,1733.0,1.5106215E-8
1734.0,1734.0,0.014731046
1735.0,1735.0,7.373785E-5
1736.0,1736.0,0.016253311
1737.0,1737.0,0.69948083
1738.0,1738.0,2.298157E-5
1739.0,1739.0,0.018372476
1740.0,1740.0,3.4618101E-6
1741.0,1741.0,3.476875E-7
1742.0,1742.0,3.1949734E-4
1743.0,1743.0,0.31560898
1744.0,1744.0,1.835488E-5
1745.0,1745.0,4.209276E-6
1746.0,1746.0,0.0014001825
1747.0,1747.0,0.74861914
1748.0,1748.0,1.5995918E-6
1749.0,1749.0,0.2569656
1750.0,1750.0,2.5594547E-6
1751.0,1751.0,5.9080963E-7
1752.0,1752.0,9.422904E-7
1753.0,1753.0,0.47821644
1754.0,1754.0,0.11930388
1755.0,1755.0,0.8123064
1756.0,1756.0,0.024990123
1757.0,1757.0,0.009146105
1758.0,1758.0,0.0010850742
1759.0,1759.0,6.404962E-7
1760.0,1760.0,0.009218191
1761.0,1761.0,0.0011161128
1762.0,1762.0,0.0045097433
